Date,Open,High,Low,Close,Adj Close,Volume
2014-10-22,4.103550,4.153850,3.952660,3.970410,3.900906,68534570
2014-10-23,4.026630,4.044380,3.967460,3.988170,3.918355,50081981
2014-10-24,4.008880,4.047340,3.988170,4.032540,3.961949,35219499
2014-10-27,4.023670,4.142010,3.979290,4.109470,4.037532,43483477
2014-10-28,4.127220,4.189350,4.103550,4.189350,4.116014,51447764
2014-10-29,4.192310,4.236690,4.165680,4.201180,4.127636,67736052
2014-10-30,4.189350,4.189350,4.100590,4.118340,4.046247,79996434
2014-10-31,4.109470,4.153850,4.053250,4.082840,4.011368,73032245
2014-11-03,4.082840,4.127220,4.073960,4.094670,4.022991,44046149
2014-11-04,4.094670,4.121300,3.991120,3.994080,3.924162,62821647
2014-11-05,3.988170,4.079880,3.958580,4.038460,3.967765,49940642
2014-11-06,4.014790,4.082840,3.997040,4.079880,4.008461,31691073
2014-11-07,4.121300,4.156800,4.000000,4.014790,3.944510,60444885
2014-11-10,4.017750,4.044380,3.979290,4.026630,3.956142,39824306
2014-11-11,4.047340,4.056210,3.789940,3.843200,3.775923,86871009
2014-11-12,3.846150,3.890530,3.798820,3.863910,3.796271,46789972
2014-11-13,3.869820,3.875740,3.721890,3.781070,3.714881,67481250
2014-11-14,3.784020,3.813610,3.733730,3.789940,3.723596,32006690
2014-11-17,3.801780,3.852070,3.769230,3.816570,3.749759,36165682
2014-11-18,3.819530,3.843200,3.784020,3.828400,3.761382,29183633
2014-11-19,3.834320,3.863910,3.769230,3.863910,3.796271,44384413
2014-11-20,3.852070,3.866860,3.813610,3.819530,3.752668,27417100
2014-11-21,3.816570,3.860950,3.789940,3.843200,3.775923,37637740
2014-11-24,3.890530,3.940830,3.852070,3.905330,3.836966,63220182
2014-11-25,3.905330,3.991120,3.881660,3.991120,3.921254,61581751
2014-11-26,3.988170,4.017750,3.911240,3.994080,3.924162,49124771
2014-11-27,4.005920,4.047340,3.940830,3.970410,3.900906,65242849
2014-11-28,3.964500,3.967460,3.849110,3.878700,3.810802,77263136
2014-12-01,3.875740,4.014790,3.837280,4.011830,3.941601,92207884
